"linha","tipo","marca","modelo","nome","descricao","tem_pdf","pdf_url"
"865","Colheitadeira de Grãos","MASSEY FERGUSON","MF9795","Folheto das colheitadeiras MF axial 9695 - MF 9695 - MF 9795 - MF 9895 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-762c-b9c6-2fa16cf2fc81/019dbbb2-0f28-7a30-b645-e339a21e4f4d.pdf"
"866","Colheitadeira de Grãos","MASSEY FERGUSON","MF9795","Manual de Serviço das colheitadeiras MF 9695-9795 Cambines","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-762c-b9c6-2fa16cf2fc81/019dbbb2-0f85-73c0-9d20-5ed62560f993.pdf"
"867","Colheitadeira de Grãos","MASSEY FERGUSON","MF9795","TREINAMENTO OPERACIONAL COLHEITADEIRAS MASSEY FERGUSSON -Axiais- MF9795 - MF9895","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-762c-b9c6-2fa16cf2fc81/019dc4c4-c1d3-7fe7-8f06-bdaf3e5ce8b1.pdf"
"868","Colheitadeira de Grãos","MASSEY FERGUSON","MF9895","Especificações da Colheitadeira MF 9895","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c0c-a82c-e2f4dfb32de0/019dbbb2-9724-7dfe-9ea3-f077c9a5551a.pdf"
"869","Colheitadeira de Grãos","MASSEY FERGUSON","MF9895","Folheto das colheitadeiras MF axial 9695 - MF 9695 - MF 9795 - MF 9895 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c0c-a82c-e2f4dfb32de0/019dbbb2-980b-79f2-af72-882f01eaffb9.pdf"
"870","Colheitadeira de Grãos","MASSEY FERGUSON","MF9895","TREINAMENTO OPERACIONAL COLHEITADEIRAS MASSEY FERGUSSON -Axiais- MF9795 - MF9895","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c0c-a82c-e2f4dfb32de0/019dc4c5-5c6a-713e-8352-76fa9d25b58c.pdf"
"871","Colheitadeira de Grãos","NEW HOLLAND","CR10.90","CATALOGO DE PEÇAS SOBRESSALENTES DAS COLHEITADEIRAS NEW HOLLAND - CR10.90","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01991b22-aec9-71e0-903f-a94e8fa3d7d0/019e0db5-f353-74a2-bb0e-32a29d3a9a43.pdf"
"872","Colheitadeira de Grãos","NEW HOLLAND","CR10.90","MANUAL DE SERVIÇO COLHEITADEIRAS - NEW HOLLAND - CR10-90-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01991b22-aec9-71e0-903f-a94e8fa3d7d0/019e0db5-f6cf-7fef-9d27-2a1ecfd3f9e4.pdf"
"873","Colheitadeira de Grãos","NEW HOLLAND","CR10.90","MANUAL DE SERVIÇOS COLHETADEIRAS NEW HOLLAND -CR10.90 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01991b22-aec9-71e0-903f-a94e8fa3d7d0/019e0db5-f6f3-7e44-979a-a12025fd51b6.pdf"
"874","Colheitadeira de Grãos","NEW HOLLAND","CR5080","CATÁLOGO DE PEÇAS NEW HOLLAND CR5080","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7220-a31c-a348b5f5b0f2/019e0db6-b046-74bb-9d6c-962b28df60c6.pdf"
"875","Colheitadeira de Grãos","NEW HOLLAND","CR5080","CATÁLOGO DE PEÇAS NEW HOLLAND CR5080 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7220-a31c-a348b5f5b0f2/019e0db6-af45-78e0-9883-7c5a7d92e0ab.pdf"
"876","Colheitadeira de Grãos","NEW HOLLAND","CR5080","CODIGOS DE ERRO COLHEITADEIRA NEW HOLLAND CR5080","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7220-a31c-a348b5f5b0f2/019e0db6-b165-76c1-8253-c997c4ca2e92.pdf"
"877","Colheitadeira de Grãos","NEW HOLLAND","CR5080","FICHA TÉCNICA DA COLHEITADEIRA NEW HOLLAND CR5080 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7220-a31c-a348b5f5b0f2/019e0db6-b19f-780b-b9b1-76c923d22b45.pdf"
"878","Colheitadeira de Grãos","NEW HOLLAND","CR5080","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7220-a31c-a348b5f5b0f2/019e0db6-b30b-7d82-9f8a-6b887c400e21.pdf"
"879","Colheitadeira de Grãos","NEW HOLLAND","CR5090","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dbbf2-fa15-7266-ae43-5d65d16b2cc2/019e0db7-7551-7e7c-9e6a-949a93d6a456.pdf"
"880","Colheitadeira de Grãos","NEW HOLLAND","CR5090","MANUAL DE SERVIÇOS COLHEITADEIRA NEW HOLLAND - TC5090","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dbbf2-fa15-7266-ae43-5d65d16b2cc2/019e0db7-7575-717c-ae7e-e7b3d9f7dfab.pdf"
"881","Colheitadeira de Grãos","NEW HOLLAND","CR5.85","ESPECIFICAÇÃO TÉCNICA DA COLHEITADEIRA NEW HOLLAND -CR5-85","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-755d-a533-f87097eaf59c/019e0dab-992f-7366-bbb8-ee4ad122453f.pdf"
"882","Colheitadeira de Grãos","NEW HOLLAND","CR5.85","FICHA DAS COLHEITADEIRAS NEW HOLLAND CR5.85 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-755d-a533-f87097eaf59c/019e0dab-995c-7913-973b-bcc6dd10f424.pdf"
"883","Colheitadeira de Grãos","NEW HOLLAND","CR5.85","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-755d-a533-f87097eaf59c/019e0dab-9a30-760a-8a8a-e2146c9ed8aa.pdf"
"884","Colheitadeira de Grãos","NEW HOLLAND","CR5.85","FOLHETO TÉCNICO DAS COLHEITADEIRAS NEW HOLLAND -CR-5.85 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-755d-a533-f87097eaf59c/019e0dab-9a74-7777-a196-54a8ff273de1.pdf"
"885","Colheitadeira de Grãos","NEW HOLLAND","CR5.85","MANUAL DE SERVIÇOS DA COLHEITADEIRA NEW HOLLAND CR5.85","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-755d-a533-f87097eaf59c/019e0dab-9b5a-7eb9-a380-cd0c4ee88fca.pdf"
"886","Colheitadeira de Grãos","NEW HOLLAND","CR5.85","MANUAL-DO-OPERADOR COLHEITADEIRA NEW HOLLAND -CR5-85","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-755d-a533-f87097eaf59c/019e0dab-a0f4-72ab-974b-feb56b56104e.pdf"
"887","Colheitadeira de Grãos","NEW HOLLAND","CR6080","CATÁLOGO DE PEÇAS NEW HOLLAND CR6080","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198b2f1-539e-7424-92c0-2d1d156c036a/019e0db8-62ec-7a79-9e2d-d8dad72bba3d.pdf"
"888","Colheitadeira de Grãos","NEW HOLLAND","CR6080","FICHA TÉCNICA DA COLHEITADEIRA NEW HOLLAND - CR6080 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198b2f1-539e-7424-92c0-2d1d156c036a/019e0db8-645f-793a-a4af-1c0959c1906a.pdf"
"889","Colheitadeira de Grãos","NEW HOLLAND","CR6080","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198b2f1-539e-7424-92c0-2d1d156c036a/019e0db8-6483-7950-810f-33a5854157f5.pdf"
"890","Colheitadeira de Grãos","NEW HOLLAND","CR6080","FOLHETO TÉCNICO DA COLHEITADEIRA NEW HOLLAND -CR6080","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198b2f1-539e-7424-92c0-2d1d156c036a/019e0db8-6596-7259-9562-8e731cf1c885.pdf"
"891","Colheitadeira de Grãos","NEW HOLLAND","CR6080","MANUAL DE SERVIÇO DA COLHEITADEIRA NEW HOLLAND CR6080","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0198b2f1-539e-7424-92c0-2d1d156c036a/019e0db8-65dc-7ee4-8260-705af97c3410.pdf"
"892","Colheitadeira de Grãos","NEW HOLLAND","CR6090","MANUAL DE REPAROS COLHETADEIRA NEW HOLLAND -CR6090- INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dbbf6-f4c7-7819-99a5-57062e4fb1bd/019e0db9-004d-77e6-a08a-fa4bc3deaf01.pdf"
"893","Colheitadeira de Grãos","NEW HOLLAND","CR6.80","FICHA DAS COLHEITADEIRAS NEW HOLLAND - CR6.80 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7358-bad2-9f22b275b235/019e0dac-bfb5-7d8a-a8fe-3f758b9e070c.pdf"
"894","Colheitadeira de Grãos","NEW HOLLAND","CR6.80","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7358-bad2-9f22b275b235/019e0dac-c0b4-70cd-badb-ba9a06e899f8.pdf"
"895","Colheitadeira de Grãos","NEW HOLLAND","CR6.80","FOLHETO TÉCNICO DAS COLHEITADEIRAS NEW HOLLAND - CR6.80 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7358-bad2-9f22b275b235/019e0dac-c138-73b6-9d52-5699b791118c.pdf"
"896","Colheitadeira de Grãos","NEW HOLLAND","CR6.80","MANUAL DE SERVIÇO COLHEITADEIRA NEW HOLLAND CR6.80","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7358-bad2-9f22b275b235/019e0dac-c263-77ad-81dd-81995d6b9d57.pdf"
"897","Colheitadeira de Grãos","NEW HOLLAND","CR6.80","MANUAL DE SERVIÇOS COLHEITADEIRA NEW HOLLAND - CR6.80 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7358-bad2-9f22b275b235/019e0dac-c5ff-790d-95ad-c5c9ceccfb2e.pdf"
"898","Colheitadeira de Grãos","NEW HOLLAND","CR6.80","MANUAL-DO-OPERADOR COLHEITADEIRAS NEW HOLLAND - CR6-80-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7358-bad2-9f22b275b235/019e0dac-c62b-75f5-8cc8-0804975bf212.pdf"
"899","Colheitadeira de Grãos","NEW HOLLAND","CR6.80","TABELA DE FUSIVEIS DA COLHEITADEIRA NEW HOLLAND - CR6.80","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7358-bad2-9f22b275b235/019e0dac-c9f3-75cb-b0fe-eb970d0eeca8.pdf"
"900","Colheitadeira de Grãos","NEW HOLLAND","CR6.90","MANUAL DE SERVIÇOS COLHEITADEIRA NEW HOLLAND - CR6.90-INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e0dad-b610-798c-9382-ee59ed50b49b/019e0dae-912d-7b3f-816e-d9f7a8bf5599.pdf"
"901","Colheitadeira de Grãos","NEW HOLLAND","CR7090","MANUAL DE REPAROS COLHETADEIRA NEW HOLLAND - CR7090-INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e0dba-321f-73ea-b549-7a1f3bfe61f3/019e0dba-ee9e-7c60-b911-685c2d1c318d.pdf"
"902","Colheitadeira de Grãos","NEW HOLLAND","CR7.80","CATALOGO DE PEÇAS SOBRESSALENTES DAS COLHEITADEIRAS NEW HOLLAND CR7.80","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf90-7a65-8881-8d5b9bd40dbe/019e0daf-c879-76ef-845a-e7a79ad14889.pdf"
"903","Colheitadeira de Grãos","NEW HOLLAND","CR7.80","FICHA DAS COLHEITADEIRAS NEW HOLLAND CR5.85 - CR6.80 - CR7.80","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf90-7a65-8881-8d5b9bd40dbe/019e0daf-cee9-7b79-87af-beb3d3d0846c.pdf"
"904","Colheitadeira de Grãos","NEW HOLLAND","CR7.80","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf90-7a65-8881-8d5b9bd40dbe/019e0daf-d166-7005-838e-749e1cdda85b.pdf"
"905","Colheitadeira de Grãos","NEW HOLLAND","CR7.80","FOLHETO TÉCNICO DAS COLHEITADEIRAS NEW HOLLAND - CR7.80","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf90-7a65-8881-8d5b9bd40dbe/019e0daf-d26d-7dcd-83eb-69ee789fe2f1.pdf"
"906","Colheitadeira de Grãos","NEW HOLLAND","CR7.80","MANUAL DO OPERADOR- COLHEITADEIRA - CR7-80-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf90-7a65-8881-8d5b9bd40dbe/019e0daf-d389-7981-8c89-4ffd53b215f1.pdf"
"907","Colheitadeira de Grãos","NEW HOLLAND","CR7.90","CATALOGO DE PEÇAS SOBRESSALENTES DAS COLHEITADEIRAS NEW HOLLAND - CR7.90","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-72aa-96df-3108d56d9555/019e0db0-bd6b-70e4-bb63-f71431da77bb.pdf"
"908","Colheitadeira de Grãos","NEW HOLLAND","CR7.90","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-72aa-96df-3108d56d9555/019e0db0-c3f7-7b2c-a11a-726165191b33.pdf"
"909","Colheitadeira de Grãos","NEW HOLLAND","CR7.90","MANUAL DE SERVIÇO COLHETADEIRA NEW HOLLAND - CR7.90 - PORT","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-72aa-96df-3108d56d9555/019e0db0-c692-7e93-88e9-d9bf9dd45521.pdf"
"910","Colheitadeira de Grãos","NEW HOLLAND","CR7.90","MANUAL DE SERVIÇOS COLHEITADEIRA NEW HOLLAND - CR7.90 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-72aa-96df-3108d56d9555/019e0db0-caad-727c-8c25-3ce90fa88589.pdf"
"911","Colheitadeira de Grãos","NEW HOLLAND","CR7.90","MANUAL DO OPERADOR COLHEITADEIRAS NEW HOLLAND - CR7-90-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-72aa-96df-3108d56d9555/019e0db0-cd79-7257-95f5-e13506ff6fd2.pdf"
"912","Colheitadeira de Grãos","NEW HOLLAND","CR8070","MANUAL DE SERVIÇOS - COLHEITADEIRAS NEW HOLLAND -CR8070-INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e0dbc-5360-75d7-8de9-c38bd41a020c/019e0dbd-5055-7c2b-b5b5-9a4d42a1a093.pdf"
"913","Colheitadeira de Grãos","NEW HOLLAND","CR8080","MANUAL DE REPAROS COLHETADEIRA NEW HOLLAND -CR8080- INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019e0dbc-a7ed-7518-bc2f-1f4d045dce18/019e0dbd-d8e7-72be-810c-b5f91e62729d.pdf"
"914","Colheitadeira de Grãos","NEW HOLLAND","CR8090","MANUAL DE REPAROS COLHETADEIRA NEW HOLLAND -CR8090- INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-76b2-86ca-393f2bd37bfe/019e0dbe-970f-7e7f-b4b0-7d2f62f53dfe.pdf"
"915","Colheitadeira de Grãos","NEW HOLLAND","CR8.80","CATALOGO DE PEÇAS SOBRESSALENTES DAS COLHEITADEIRAS NEW HOLLAND - CR8.80","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dbbe7-8dc8-7a84-9516-43dfb5a8e2b9/019e0db1-8a24-7da9-b7b7-48eb21ca67e1.pdf"
"916","Colheitadeira de Grãos","NEW HOLLAND","CR8.90","CATALOGO DE PEÇAS SOBRESSALENTES DAS COLHEITADEIRAS NEW HOLLAND - CR 8.90","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7ddd-9d73-7c1fc751bd97/019e0db3-0dd0-7a0c-97a8-4c03d1a3733e.pdf"
"917","Colheitadeira de Grãos","NEW HOLLAND","CR8.90","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7ddd-9d73-7c1fc751bd97/019e0db3-1114-70ac-aafd-3349c65d20b1.pdf"
"918","Colheitadeira de Grãos","NEW HOLLAND","CR8.90","MANUAL DE SERVIÇO COLHEITADEIRAS - NEW HOLLAND -CR8-90INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7ddd-9d73-7c1fc751bd97/019e0db3-1146-7d9b-9f77-2d5fbb6dfb6b.pdf"
"919","Colheitadeira de Grãos","NEW HOLLAND","CR8.90","MANUAL DE SERVIÇO COLHETADEIRA NEW HOLLAND - CR8.90","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7ddd-9d73-7c1fc751bd97/019e0db3-11ae-7c96-a750-de0163184821.pdf"
"920","Colheitadeira de Grãos","NEW HOLLAND","CR8.90","MANUAL DE SERVIÇOS COLHEITADEIRA NEW HOLLAND -CR8.90 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7ddd-9d73-7c1fc751bd97/019e0db3-16b0-73b9-8d01-3143d2750768.pdf"
"921","Colheitadeira de Grãos","NEW HOLLAND","CR8.90","MANUAL DE SERVIÇOS COLHETADEIRAS NEW HOLLAND -CR8.90 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7ddd-9d73-7c1fc751bd97/019e0db3-16e0-74a4-b347-a5543e8cde33.pdf"
"922","Colheitadeira de Grãos","NEW HOLLAND","CR8.90","MANUAL DO OPERADOR COLHEITADEIRAS NEW HOLLAND -CR8-90-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7ddd-9d73-7c1fc751bd97/019e0db3-1786-7ffe-838a-3e3d52c2c4f8.pdf"
"923","Colheitadeira de Grãos","NEW HOLLAND","CR9060","FICHA TÉCNICA DA COLHEITADEIRA NEW HOLLAND - CR9060 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-d763-701c-a00c-aa0c7ce96353.pdf"
"924","Colheitadeira de Grãos","NEW HOLLAND","CR9060","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-d781-784b-a85a-6a1998a15819.pdf"
"925","Colheitadeira de Grãos","NEW HOLLAND","CR9060","FOLHETO TÉCNICO DA COLHEITADEIRA NEW HOLLAND - CR9060 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-d7f8-7aa2-ad49-6dc8cb58f813.pdf"
"926","Colheitadeira de Grãos","NEW HOLLAND","CR9060","MANUAL DE SERVIÇO DA COLHEITADEIRA NEW HOLLAND CR9060 - PORT","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-d899-7774-9a26-3b26bebf525f.pdf"
"927","Colheitadeira de Grãos","NEW HOLLAND","CR9060","MANUAL DE SERVIÇOS COLHEITADEIRAS NEW HOLLAND - CR9060- INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-de52-734e-a07b-bb6467873bca.pdf"
"928","Colheitadeira de Grãos","NEW HOLLAND","CR9060","MANUAL DO OPERADOR - COLHEITADEIRA NEW HOLLAND - CR9060","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e559a-181f-797d-965d-ba229d872acc.pdf"
"929","Colheitadeira de Grãos","NEW HOLLAND","CR9060","MANUAL DO OPERADOR DA COLHEITADEIRA NEW HOLLNAD CR-9060 - PORT.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-df0a-7fe7-ab90-92d0cfeb7ce5.pdf"
"930","Colheitadeira de Grãos","NEW HOLLAND","CR9060","TREINAMENTO - CLUBE LINHA - CR9060 COLHEITADEIRA NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-e3b4-7dda-8f5a-e8f5d56fe255.pdf"
"931","Colheitadeira de Grãos","NEW HOLLAND","CR9060","TREINAMENTO - COLHEITADEIRAS NEW HOLLAND - CLUBE LINHA - CR9060 -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-e5a6-763c-a6d0-ddb7a12acb3d.pdf"
"932","Colheitadeira de Grãos","NEW HOLLAND","CR9060","TREINAMENTOS DAS COLHEITADEIRAS NEW HOLLAND - CR9060","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7c48-855e-07ecc0e8b627/019e0dc0-e6d6-72f2-8912-11354c37a1bb.pdf"
"933","Colheitadeira de Grãos","NEW HOLLAND","CR9060 ELEVATION","MANUAL DE SERVIÇOS COLHEITADEIRAS NEW HOLLAND -CR9060-Elevation -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dc0a7-b39e-78ae-ba1b-5a0ac5e7d47e/019e0dc2-6463-78b8-897e-29c2fed6916a.pdf"
"934","Colheitadeira de Grãos","NEW HOLLAND","CR9060 ELEVATION","MANUAL DO OPERADOR - COLHEITADEIRA NEW HOLLAND - CR9060","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dc0a7-b39e-78ae-ba1b-5a0ac5e7d47e/019e5598-b875-7755-b133-33bf40acd0ca.pdf"
"935","Colheitadeira de Grãos","NEW HOLLAND","CR9060 ELEVATION","MANUAL DO OPERADOR DA COLHEITADEIRA NEW HOLLNAD CR-9060 - PORT.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dc0a7-b39e-78ae-ba1b-5a0ac5e7d47e/019e559b-5d62-79ad-a487-db6550b5c0aa.pdf"
"936","Colheitadeira de Grãos","NEW HOLLAND","CR9070 ELEVATION","MANUAL DE SERVIÇOS - COLHEITADEIRAS NEW HOLLAND - CR9070-Elevation- INGLÊS-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dc0a8-5fd5-7212-b2ca-652676c904af/019e0dc4-a498-7096-b5d5-25a96090da8f.pdf"
"937","Colheitadeira de Grãos","NEW HOLLAND","CR9070 ELEVATION","MANUAL DE SERVIÇOS -COLHEITADEIRAS NEW HOLLAND - CR9070-Elevation- INGLÊS -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dc0a8-5fd5-7212-b2ca-652676c904af/019e0dc3-e07a-70ff-b7ac-ebee246e83a2.pdf"
"938","Colheitadeira de Grãos","NEW HOLLAND","CR9070 ELEVATION","MANUAL DE SERVIÇOS - COLHEITADEIRAS NEW HOLLAND -CR9070-INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/019dc0a8-5fd5-7212-b2ca-652676c904af/019e0dc4-a4ab-7d72-bfff-0d34b3a3ebb4.pdf"
"939","Colheitadeira de Grãos","NEW HOLLAND","CR9080","FOLHETO LINHA DAS COLHEITADEIRAS NEW HOLLAND LINHA CR - EVO","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7881-9c4d-06faf8ed3bc1/019e0dc6-7060-75df-a770-059ef7a7b177.pdf"
"940","Colheitadeira de Grãos","NEW HOLLAND","CR9080","MANUAL DE SERVIÇO DA COLHEITADEIRA NEW HOLLAND - CR9080 - PORT","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7881-9c4d-06faf8ed3bc1/019e0dc6-7085-7b6f-b4fb-f03ec5dd3130.pdf"
"941","Colheitadeira de Grãos","NEW HOLLAND","CR9080","MANUAL DE SERVIÇOS -COLHEITADEIRAS NEW HOLLAND -CR9080-Combine-INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7881-9c4d-06faf8ed3bc1/019e0dc6-7774-7a72-baef-1455a69a30f3.pdf"
"942","Colheitadeira de Grãos","NEW HOLLAND","CR9080","MANUAL DE SERVIÇOS -COLHEITADEIRAS NEW HOLLAND - CR9080-Elevation-INGLÊS-","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7881-9c4d-06faf8ed3bc1/019e0dc6-7625-7ba2-8e50-37f7d8529e2c.pdf"
"943","Colheitadeira de Grãos","NEW HOLLAND","CR9080","MANUAL DE SERVIÇOS COLHEITADEIRAS NEW HOLLAND -CR9080- INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7881-9c4d-06faf8ed3bc1/019e0dc6-76f1-70db-b0f1-339c59119260.pdf"
"944","Colheitadeira de Grãos","NEW HOLLAND","CR9080","MANUAL DO OPERADOR DA COLHEITADEIRA NEW HOLLNAD CR-9080 - PORT.","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7881-9c4d-06faf8ed3bc1/019e0dc6-7abc-7dda-8b68-913513942eac.pdf"
"945","Colheitadeira de Grãos","NEW HOLLAND","CR9080","TREINAMENTO - CLUBE LINHA - CR9080 COLHEITADEIRA NEW HOLLAND","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/01957100-b0c2-7881-9c4d-06faf8ed3bc1/019e0dc6-7c9a-72d7-81f5-29a847d3fb20.pdf"
"946","Colheitadeira de Grãos","NEW HOLLAND","CR9090","MANUAL DE REPAROS COLHEITADEIRA NEW HOLLAND - CR9090 2014 - INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf90-7134-a0d0-1547009f0989/019e0dc7-79ca-7b6a-9f83-2bf1cff3c81e.pdf"
"947","Colheitadeira de Grãos","NEW HOLLAND","CR9090","MANUAL DE REPAROS COLHETADEIRA NEW HOLLAND -CR9090-INGLÊS","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf90-7134-a0d0-1547009f0989/019e0dc7-79d8-7205-969c-53c740c1e0a2.pdf"
"948","Colheitadeira de Grãos","NEW HOLLAND","CR9090","MANUAL DE SERVIÇOS - COLHEITADEIRAS NEW HOLLAND - CR9090-Elevation-INGLÊS -","-","true","https://cdn.appmaq.com.br/appmaq-media/manuals/0196f443-bf90-7134-a0d0-1547009f0989/019e0dc8-4fea-7410-b264-8db7718529d3.pdf"
