"data_download","batch_id","marca","modelo","tipo_documento","fonte","url","arquivo_local","tamanho_bytes","paginas","sha256","status","observacao"
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A93F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A93F/MANUAL DO OPERADOR TRATOR VALTRA A3F.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A93F\01_manual_operador\MANUAL DO OPERADOR TRATOR VALTRA A3F.pdf","688087","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A93F","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A93F/MANUAL DO OPERADOR TRATOR VALTRA SERIE A3F EM ESPANHOL.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A93F\01_manual_operador\MANUAL DO OPERADOR TRATOR VALTRA SERIE A3F EM ESPANHOL.pdf","5533757","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94/FOLHETO DOS TRATORES AGRICOLAS A94 E A104.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94\07_ficha_tecnica_folheto\FOLHETO DOS TRATORES AGRICOLAS A94 E A104.pdf","1445622","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94/FOLHETO SOBRE POTÊNCIA E VERSATILIDADE TRATORES VALTRA SÉRIE A4 E A4S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94\07_ficha_tecnica_folheto\FOLHETO SOBRE POTÊNCIA E VERSATILIDADE TRATORES VALTRA SÉRIE A4 E A4S.pdf","2775219","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94","manual_complementar","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94/MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94\08_manual_complementar\MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","56623982","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94","manual_manutencao","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94/MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4 E BH G2.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94\04_manual_manutencao\MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4 E BH G2.pdf","4584440","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94S","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94S/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94S\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94S","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94S/FOLHETO SOBRE POTÊNCIA E VERSATILIDADE TRATORES VALTRA SÉRIE A4 E A4S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94S\07_ficha_tecnica_folheto\FOLHETO SOBRE POTÊNCIA E VERSATILIDADE TRATORES VALTRA SÉRIE A4 E A4S.pdf","2775219","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94S","manual_manutencao","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94S/MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94S\04_manual_manutencao\MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4S.pdf","1217771","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94S","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94S/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94S\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","A94S","manual_servico_oficina","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A94S/MANUAL DE SERVIÇO DOS TRATORES VALTRA SERIE A4S - A74S A84S A94S.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\A94S\02_manual_servico_oficina\MANUAL DE SERVIÇO DOS TRATORES VALTRA SERIE A4S - A74S A84S A94S.pdf","1761545","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M165","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M165/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M165\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M165","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M165/FOLHETO DOS TRATORES AGRICOLAS M5.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M165\07_ficha_tecnica_folheto\FOLHETO DOS TRATORES AGRICOLAS M5.pdf","2259480","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M165","manual_complementar","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M165/MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M165\08_manual_complementar\MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","56623982","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M165","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M165/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M165\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M185","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M185/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M185\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M185","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M185/FOLHETO DOS TRATORES AGRICOLAS M5.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M185\07_ficha_tecnica_folheto\FOLHETO DOS TRATORES AGRICOLAS M5.pdf","2259480","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M185","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M185/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M185\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M205","catalogo_pecas","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M205/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M205\03_catalogo_pecas\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M205","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M205/FOLHETO DOS TRATORES AGRICOLAS M5.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M205\07_ficha_tecnica_folheto\FOLHETO DOS TRATORES AGRICOLAS M5.pdf","2259480","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:39:48","usuario_zip_valtra_20260701","VALTRA","M205","manual_operador","ZIP usuario - Scribd/oficial informado","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/M205/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA\M205\01_manual_operador\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","pendente","pendente","importado_usuario_zip_pendente_validacao_conteudo","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T12:14:26","valtra2_scribd_bt_20260701","VALTRA","BT170","manual_operador","Scribd","https://pt.scribd.com/document/809136583/VALTRA-ACW0843810-EN-preview","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 2\BT170\MANUAL DO OPERADOR DOS TRATORES VALTRA BT150 BT170 BT190 BT210.pdf","1195674","31","4499e1f91a638ed37da0fdbad404f922eb328ab27faeeff9a4252ecc29a3d804","validado_copiado_valtra2","PDF validado por pypdf: cita BT150 BT170 BT190 BT210 na primeira pagina."
"2026-07-01T12:14:26","valtra2_scribd_bt_20260701","VALTRA","BT190","manual_operador","Scribd","https://pt.scribd.com/document/809136583/VALTRA-ACW0843810-EN-preview","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 2\BT190\MANUAL DO OPERADOR DOS TRATORES VALTRA BT150 BT170 BT190 BT210.pdf","1195674","31","4499e1f91a638ed37da0fdbad404f922eb328ab27faeeff9a4252ecc29a3d804","validado_copiado_valtra2","PDF validado por pypdf: cita BT150 BT170 BT190 BT210 na primeira pagina."
"2026-07-01T12:14:26","valtra2_scribd_bt_20260701","VALTRA","BT210","manual_operador","Scribd","https://pt.scribd.com/document/809136583/VALTRA-ACW0843810-EN-preview","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 2\BT210\MANUAL DO OPERADOR DOS TRATORES VALTRA BT150 BT170 BT190 BT210.pdf","1195674","31","4499e1f91a638ed37da0fdbad404f922eb328ab27faeeff9a4252ecc29a3d804","validado_copiado_valtra2","PDF validado por pypdf: cita BT150 BT170 BT190 BT210 na primeira pagina."
"2026-07-01T12:14:26","valtra2_scribd_bt_20260701","VALTRA","BT210","catalogo_pecas_sistema_eletrico","Scribd","https://pt.scribd.com/document/520696984/SISTEMA-ELETRICO","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 2\BT210\CATÁLOGO DE PEÇAS DO SISTEMA ELÉTRICO DO TRATOR VALTRA BT210.pdf","2000441","25","179c1950cec5d8da8224d4c2946385b4cced5a9a05709da73c1449928cc638cc","validado_copiado_valtra2","PDF validado por pypdf: Trator BT210 - Versao 3.0 - 07/2010, sistema eletrico."
"2026-07-01T15:22:45","usuario_genericos_valtra_20260701","VALTRA","_GENERICOS_VALTRA","catalogo_pecas_generico","arquivo_usuario_scribd_informado","arquivo_local_usuario","E:\MANUAIS_APPMAQ\_GENERICOS\VALTRA\CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","5137991","99","7e785f2002f3947098c7317c3bbd308a0ba04df5d13875925be09b8534c9d48f","aprovado_usuario_generico","Catalogo de produtos/pecas Valtra Valmet, uso generico quando aplicavel."
"2026-07-01T15:22:47","usuario_genericos_valtra_20260701","VALTRA","_GENERICOS_VALTRA","folheto_generico","arquivo_usuario_scribd_informado","arquivo_local_usuario","E:\MANUAIS_APPMAQ\_GENERICOS\VALTRA\FOLHETO COM  INFORMAÇÕES SOBRE ECONOMIA DE COMBUSTÍVEL, CONFORTO, VERSATILIDADE E TECNOLOGIA AVANÇADA DE TODOS TRATORES VALTRA..pdf","189856864","52","f1b362175ea35889e05400a6d8ddbc8615d8358de7021a87f7f08970b16294c0","aprovado_usuario_generico","Catalogo de solucoes Valtra, folheto geral de tratores/solucoes."
"2026-07-01T15:22:48","usuario_genericos_valtra_20260701","VALTRA","_GENERICOS_VALTRA","manual_instrucoes_generico","arquivo_usuario_scribd_informado","arquivo_local_usuario","E:\MANUAIS_APPMAQ\_GENERICOS\VALTRA\MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","56623982","109","3a2b44ae96146f8467ed94b11ddbab17b2333e8e8384ff224c58871bc7a41e4c","aprovado_usuario_generico","Manual generico de instrucoes para tratores Valtra informado pelo usuario."
"2026-07-01T15:22:49","usuario_genericos_valtra_20260701","VALTRA","_GENERICOS_VALTRA","manual_operacao_manutencao_seguranca_generico","arquivo_usuario_scribd_informado","arquivo_local_usuario","E:\MANUAIS_APPMAQ\_GENERICOS\VALTRA\MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","36212149","209","b9f18d41203af7b578b86bbab2419cc6120a3f245e1c23afdbe7339fd6117207","aprovado_usuario_generico","Manual de treinamento/operacao/manutencao/seguranca Valtra, geral."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","A850","manual_operador","Scribd","https://pt.scribd.com/document/986719065/Manual-Valtra-a750-Pt-Br","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\A850\MANUAL DO OPERADOR DOS TRATORES VALTRA A650 A750 A750L A850 A950 A990.pdf","22060027","198","0090ade007c5e17b0cc89b520e5315f958e4ab5a5e7275a9b61bd468a20e0757","validado_copiado_valtra3","Validado por conteudo: cita A650 A750 A750L A850 A950 A990."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","A950","manual_operador","Scribd","https://pt.scribd.com/document/986719065/Manual-Valtra-a750-Pt-Br","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\A950\MANUAL DO OPERADOR DOS TRATORES VALTRA A650 A750 A750L A850 A950 A990.pdf","22060027","198","0090ade007c5e17b0cc89b520e5315f958e4ab5a5e7275a9b61bd468a20e0757","validado_copiado_valtra3","Validado por conteudo: cita A650 A750 A750L A850 A950 A990."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","A990","manual_operador","Scribd","https://pt.scribd.com/document/986719065/Manual-Valtra-a750-Pt-Br","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\A990\MANUAL DO OPERADOR DOS TRATORES VALTRA A650 A750 A750L A850 A950 A990.pdf","22060027","198","0090ade007c5e17b0cc89b520e5315f958e4ab5a5e7275a9b61bd468a20e0757","validado_copiado_valtra3","Validado por conteudo: cita A650 A750 A750L A850 A950 A990."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","A990","catalogo_pecas","Scribd","https://pt.scribd.com/document/446812442/Catalogo-A990-Valtra","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\A990\CATÁLOGO DE PEÇAS DO TRATOR VALTRA A990.pdf","16200322","150","9cc775b7e201c9662ff75be10649e7d45cb0c9cc2c9316cd1c1ae912c03df72a","validado_copiado_valtra3","Validado por conteudo: lista de pecas do trator A990."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","BM115","ficha_tecnica_folheto","Scribd","https://pt.scribd.com/document/1051956327/Valtra-BM-115-e-135","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\BM115\FOLHETO DOS TRATORES VALTRA BM115 BM135.pdf","5695468","2","69d71f768385718bceccd9c6437739154811c2a28b99745aebec94f68380740c","validado_copiado_valtra3","Validado por conteudo: especificacoes BM115 e BM135."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","BM135","ficha_tecnica_folheto","Scribd","https://pt.scribd.com/document/1051956327/Valtra-BM-115-e-135","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\BM135\FOLHETO DOS TRATORES VALTRA BM115 BM135.pdf","5695468","2","69d71f768385718bceccd9c6437739154811c2a28b99745aebec94f68380740c","validado_copiado_valtra3","Validado por conteudo: especificacoes BM115 e BM135."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","BM115","boletim_servico","Scribd","https://pt.scribd.com/document/824647759/Boletim-de-Servico-VT-010-23-Ajuste-do-sincronismo-da-injecao-BM115-e-BM135","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\BM115\BOLETIM DE SERVIÇO VT 010-23 AJUSTE DO SINCRONISMO DA INJEÇÃO DOS TRATORES VALTRA BM115 BM135.pdf","11581496","8","45901034c465384b2f6257994fc52e6988bd4cf97c25a9aaeaa0768ca051abdc","validado_copiado_valtra3","Validado por conteudo: modelos afetados BM115 e BM135."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","BM135","boletim_servico","Scribd","https://pt.scribd.com/document/824647759/Boletim-de-Servico-VT-010-23-Ajuste-do-sincronismo-da-injecao-BM115-e-BM135","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\BM135\BOLETIM DE SERVIÇO VT 010-23 AJUSTE DO SINCRONISMO DA INJEÇÃO DOS TRATORES VALTRA BM115 BM135.pdf","11581496","8","45901034c465384b2f6257994fc52e6988bd4cf97c25a9aaeaa0768ca051abdc","validado_copiado_valtra3","Validado por conteudo: modelos afetados BM115 e BM135."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","BM115","boletim_servico","Scribd","https://pt.scribd.com/document/848137895/Boletim-de-Servico-VT-065-24-Instalacao-do-suporte-do-compressor","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\BM115\BOLETIM DE SERVIÇO VT 065-24 INSTALAÇÃO DO SUPORTE DO COMPRESSOR DOS TRATORES VALTRA BM115 BM135.pdf","2314795","7","d28ec4806de3d9468b6f3302d6fe199997ef600021559dcb09983a2b767190ba","validado_copiado_valtra3","Validado por conteudo: suporte do compressor para BM 115 e BM 135."
"2026-07-01T16:25:46","valtra3_20260701","VALTRA","BM135","boletim_servico","Scribd","https://pt.scribd.com/document/848137895/Boletim-de-Servico-VT-065-24-Instalacao-do-suporte-do-compressor","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 3\BM135\BOLETIM DE SERVIÇO VT 065-24 INSTALAÇÃO DO SUPORTE DO COMPRESSOR DOS TRATORES VALTRA BM115 BM135.pdf","2314795","7","d28ec4806de3d9468b6f3302d6fe199997ef600021559dcb09983a2b767190ba","validado_copiado_valtra3","Validado por conteudo: suporte do compressor para BM 115 e BM 135."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","Q265","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-q5/folheto_TratorQ5_web_simples.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\Q265\FOLHETO COMPLETO DOS TRATORES VALTRA SERIE Q5 Q265 Q285 Q305.pdf","3971191","24","d327038002dddca5a05ae0073412d9bed95346e2725de70954fadc3954bc7ff7","validado_conteudo","Texto interno cita Q265, Q285 e Q305."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","Q285","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-q5/folheto_TratorQ5_web_simples.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\Q285\FOLHETO COMPLETO DOS TRATORES VALTRA SERIE Q5 Q265 Q285 Q305.pdf","3971191","24","d327038002dddca5a05ae0073412d9bed95346e2725de70954fadc3954bc7ff7","validado_conteudo","Texto interno cita Q265, Q285 e Q305."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","Q305","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/serie-q5/folheto_TratorQ5_web_simples.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\Q305\FOLHETO COMPLETO DOS TRATORES VALTRA SERIE Q5 Q265 Q285 Q305.pdf","3971191","24","d327038002dddca5a05ae0073412d9bed95346e2725de70954fadc3954bc7ff7","validado_conteudo","Texto interno cita Q265, Q285 e Q305."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","Q265","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/q5/AF_Folheto_SerieQ5%20A4-WEB.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\Q265\FOLHETO RESUMIDO DOS TRATORES VALTRA SERIE Q5 Q265 Q285 Q305.pdf","413308","2","80f7d71917f8102114f4e6cccd5b1c6b6aa0becc3e96be02a4072488cf123b09","validado_conteudo","Texto interno cita Q265, Q285 e Q305."
"2026-07-02T11:35:07","valtra4_oficial_valtra_20260702","VALTRA","Q285","ficha_tecnica_folheto","Site oficial Valtra","https://www.valtra.com.br/content/dam/public/valtra/pt-br/produtos/tratores/q5/AF_Folheto_SerieQ5%20A4-WEB.pdf","E:\MANUAIS_APPMAQ\Trator Agricola\VALTRA 4\Q285\FOLHETO RESUMIDO DOS TRATORES VALTRA SERIE Q5 Q265 Q285 Q305.pdf","413308","2","80f7d71917f8102114f4e6cccd5b1c6b6aa0becc3e96be02a4072488cf123b09","validado_conteudo","Texto interno cita Q265, Q285 e Q305."
