"data_lote","batch_id","marca","modelo","tipo_documento","fonte","consulta","titulo","url","idioma","acesso","status","score","observacao"
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL E CATALOGO DE PEÇAS COM COMPONENTES ELÉTRICOS E SENSORES DO SISTEMA HIDRÁULICO DE UMA SÉRIE T CVT.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/MANUAL E CATALOGO DE PEÇAS COM COMPONENTES ELÉTRICOS E SENSORES DO SISTEMA HIDRÁULICO DE UMA SÉRIE T CVT.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A2R.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/FOLHETO DOS TRATORES AGRICOLAS A2R.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","manual_eletrico_hidraulico","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL DE  ELÉTRICA E HIDRÁULICA DOS TRATORES VALTRA A4S, A4 E A4 HITECH, INCLUINDO DIAGNÓSTICO DE FALHAS.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/MANUAL DE  ELÉTRICA E HIDRÁULICA DOS TRATORES VALTRA A4S, A4 E A4 HITECH, INCLUINDO DIAGNÓSTICO DE FALHAS.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","manual_eletrico_hidraulico","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL DE CONCEITOS OPERACIONAIS, SISTEMA ELÉTRICO E SISTEMAS HIDRÁULICOS DOS TRATORES VALTRA SERIE100.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/MANUAL DE CONCEITOS OPERACIONAIS, SISTEMA ELÉTRICO E SISTEMAS HIDRÁULICOS DOS TRATORES VALTRA SERIE100.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","manual_manutencao","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4 E BH G2.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/MANUTENÇÃO PERIÓDICA TRATORES VALTRA A4 E BH G2.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","manual_servico_oficina","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL DE SERVIÇO DOS TRATORES VALTRA A4S A74S A84S A94S.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/MANUAL DE SERVIÇO DOS TRATORES VALTRA A4S A74S A84S A94S.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","manual_servico_oficina","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL DE SERVIÇO DOS TRATORES VALTRA A800R-A990R.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/MANUAL DE SERVIÇO DOS TRATORES VALTRA A800R-A990R.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","manual_servico_oficina","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL DE SERVIÇO DOS TRATORES VALTRA S3.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/MANUAL DE SERVIÇO DOS TRATORES VALTRA S3.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","_GERAL_VALTRA","manual_servico_oficina","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL DE SERVIÇO DOS TRATORES VALTRA T CVT.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/MANUAL DE SERVIÇO DOS TRATORES VALTRA T CVT.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","60","Documento geral no nivel raiz do ZIP; mapear por serie antes de copiar para modelos."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A125 HiTech","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A125 HiTech/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A125 HiTech","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A5 HITECH.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A125 HiTech/FOLHETO DOS TRATORES AGRICOLAS A5 HITECH.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A134H","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A134H/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A134H","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A4 HITECH.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A134H/FOLHETO DOS TRATORES AGRICOLAS A4 HITECH.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A134H","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A134H/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A135","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A135/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A135","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A5.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A135/FOLHETO DOS TRATORES AGRICOLAS A5.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A135","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A135/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A135 HiTech","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A135 HiTech/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A135 HiTech","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A5 HITECH.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A135 HiTech/FOLHETO DOS TRATORES AGRICOLAS A5 HITECH.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A135 HiTech","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A135 HiTech/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO COM  INFORMAÇÕES SOBRE ECONOMIA DE COMBUSTÍVEL, CONFORTO, VERSATILIDADE E TECNOLOGIA AVANÇADA DE TODOS TRATORES VALTRA..pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144/FOLHETO COM  INFORMAÇÕES SOBRE ECONOMIA DE COMBUSTÍVEL, CONFORTO, VERSATILIDADE E TECNOLOGIA AVANÇADA DE TODOS TRATORES VALTRA..pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A4.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144/FOLHETO DOS TRATORES AGRICOLAS A4.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144L","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144L/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144L","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144L/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144LC","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144LC/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144LC","manual_complementar","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144LC/MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A144LC","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A144LC/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A145","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A145/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A145","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A5.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A145/FOLHETO DOS TRATORES AGRICOLAS A5.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A145","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A145/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A145 HiTech","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A145 HiTech/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A145 HiTech","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A5 HITECH.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A145 HiTech/FOLHETO DOS TRATORES AGRICOLAS A5 HITECH.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A145 HiTech","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A145 HiTech/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A52s","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A52s/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A52s","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A2s.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A52s/FOLHETO DOS TRATORES AGRICOLAS A2s.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A52s","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A52s/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A550","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A550/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A550","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO COM  INFORMAÇÕES SOBRE ECONOMIA DE COMBUSTÍVEL, CONFORTO, VERSATILIDADE E TECNOLOGIA AVANÇADA DE TODOS TRATORES VALTRA..pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A550/FOLHETO COM  INFORMAÇÕES SOBRE ECONOMIA DE COMBUSTÍVEL, CONFORTO, VERSATILIDADE E TECNOLOGIA AVANÇADA DE TODOS TRATORES VALTRA..pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A550","manual_complementar","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A550/MANUAL COM INSTRUÇÕES PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A550","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A550/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A62s","catalogo_pecas","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A62s/CATALOGO DE PEÇAS DOS TRATORES VALTRA-VALMET.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A62s","ficha_tecnica_folheto","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","FOLHETO DOS TRATORES AGRICOLAS A2s.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A62s/FOLHETO DOS TRATORES AGRICOLAS A2s.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
"2026-07-01T10:36:58","usuario_zip_valtra_20260701","VALTRA","A62s","manual_operador","ZIP usuario - Scribd/oficial informado","arquivo enviado pelo usuario","MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","zip://TRATORES AGRICOLAS VALTRA 2-20260701T123625Z-3-001.zip!/TRATORES AGRICOLAS VALTRA 2/A62s/MANUAL COM INSTRUÇÕES SOBRE OPERAÇÃO, MANUTENÇÃO E SEGURANÇA PARA TRATORES VALTRA.pdf","PT","arquivo_local_usuario","candidato_por_pasta_usuario","90","Documento estava dentro da pasta do modelo no ZIP do usuario."
